,nx,ny,J,h,energy,mx,mx_s,mz,max_chi,rel_energy_delta,rel_entropy_delta,mixer,energy_per_site,type
36,6,6,-1.0,3.6,-134.06229549136157,-6.125162958005132e-16,2.0679727071294924e-15,-0.9599783571536852,500,1e-08,1e-05,True,-3.7239526525378213,mps
37,6,6,-1.0,3.7,-137.523147381209,3.2282087691010037e-15,1.8131027106369323e-15,-0.9626653177114153,500,1e-08,1e-05,True,-3.820087427255805,mps
38,6,6,-1.0,3.8000000000000003,-140.99314265675673,6.50310670865899e-15,4.1591579488964794e-17,-0.9650659766909251,500,1e-08,1e-05,True,-3.916476184909909,mps
39,6,6,-1.0,3.9000000000000004,-144.4713305498196,-8.031250349835807e-16,4.3914286156314445e-16,-0.9672231419234048,500,1e-08,1e-05,True,-4.013092515272767,mps
40,6,6,-1.0,4.0,-147.9568987223425,-1.3110010062037079e-15,4.024948280273992e-16,-0.9691713012808312,500,1e-08,1e-05,True,-4.109913853398402,mps
41,6,6,-1.0,4.1000000000000005,-151.44914709091566,6.211867026180355e-15,-1.0892425719312797e-15,-0.970938608502065,500,1e-08,1e-05,True,-4.206920752525435,mps
42,6,6,-1.0,4.2,-154.94746773240428,1.611380710569489e-15,-1.0579294696841156e-15,-0.9725483122702813,500,1e-08,1e-05,True,-4.304096325900119,mps
43,6,6,-1.0,4.3,-158.45132920875352,-2.4766487216058604e-15,1.4881696110463017e-16,-0.9740198056497462,500,1e-08,1e-05,True,-4.401425811354264,mps
44,6,6,-1.0,4.4,-161.96026416547826,6.363542995963882e-15,-2.9193781731704276e-16,-0.9753694107319342,500,1e-08,1e-05,True,-4.49889622681884,mps
45,6,6,-1.0,4.5,-165.47385939693456,1.935016651170652e-15,-4.761064702265906e-16,-0.9766109747884963,500,1e-08,1e-05,True,-4.596496094359293,mps
46,6,6,-1.0,4.6000000000000005,-168.99174779895668,5.618426758965838e-15,-7.867877385629907e-16,-0.977756329752463,500,1e-08,1e-05,True,-4.694215216637685,mps
47,6,6,-1.0,4.7,-172.51360178528589,-9.498088378953437e-16,-5.340517199052098e-16,-0.9788156509424025,500,1e-08,1e-05,True,-4.792044494035719,mps
48,6,6,-1.0,4.800000000000001,-176.03912785332219,1.9086281028492054e-15,-8.934068336306385e-16,-0.9797977403837067,500,1e-08,1e-05,True,-4.889975773703394,mps
49,6,6,-1.0,4.9,-179.5680620622118,-1.0954851039865378e-15,-8.613192318243247e-16,-0.9807102529285436,500,1e-08,1e-05,True,-4.988001723950328,mps
50,6,6,-1.0,5.0,-183.10016624252327,6.526503179928088e-15,-1.853984292563152e-15,-0.9815598784438342,500,1e-08,1e-05,True,-5.08611572895898,mps
