,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
18,6,6,-1.0,1.8,-72.2097532617055,2,-9.213602972305015e-11,1.2102517359011924e-17,-0.2667517799776671,-2.0058264794918195,mbr
19,6,6,-1.0,1.9000000000000001,-73.64771980605856,2,-1.3235814191449407e-15,3.0149352476223457e-18,-0.9607166545292978,-2.045769994612738,mbr
20,6,6,-1.0,2.0,-77.11272832606822,2,6.656688741467598e-16,2.86287171388567e-18,-0.9633884731353208,-2.142020231279673,mbr
21,6,6,-1.0,2.1,-80.58349403267371,2,-6.109731641012911e-16,-3.142832092984399e-18,-0.9647990026463721,-2.238430389796492,mbr
22,6,6,-1.0,2.2,-84.05919897300865,2,-2.6521965631887033e-16,6.013927671005358e-18,-0.9661384159830849,-2.3349777492502404,mbr
23,6,6,-1.0,2.3000000000000003,-87.53962405764163,2,6.532242334920572e-16,-4.708552063462564e-18,-0.9674221467836776,-2.4316562238233788,mbr
24,6,6,-1.0,2.4000000000000004,-91.02457551430956,2,-1.3471906074043638e-15,1.2618482009016246e-17,-0.9686534151013861,-2.5284604309530434,mbr
25,6,6,-1.0,2.5,-94.51386783879589,2,6.931089797131588e-16,5.17166000766521e-19,-0.9698340045770393,-2.62538521774433,mbr
26,6,6,-1.0,2.6,-98.00732137968141,2,9.052970343159589e-16,-1.2192971109117552e-18,-0.970965454326413,-2.7224255938800392,mbr
27,6,6,-1.0,2.7,-101.50476196692973,2,1.2370707969258628e-15,3.176047480960104e-19,-0.97204928605972,-2.8195767213036036,mbr
28,6,6,-1.0,2.8000000000000003,-105.00602095928151,2,4.6784091493602585e-17,-2.1353037953953584e-18,-0.9730870522852203,-2.9168339155355976,mbr
29,6,6,-1.0,2.9000000000000004,-108.51093536793924,2,-2.783553734996943e-17,6.978574129854627e-18,-0.9740803398230654,-3.0141926491094235,mbr
30,6,6,-1.0,3.0,-112.0193479654835,2,-1.9372166978233443e-16,1.2463896946288255e-18,-0.975030760686111,-3.111648554596764,mbr
31,6,6,-1.0,3.1,-115.53110735473864,2,-2.6222430652992276e-15,2.696499354666112e-18,-0.9759399397810562,-3.2091974265205176,mbr
32,6,6,-1.0,3.2,-119.04606799281578,2,1.6397499263811202e-15,-9.361133376442296e-18,-0.9768095026075917,-3.3068352220226607,mbr
33,6,6,-1.0,3.3000000000000003,-122.5640901727076,2,1.8117264061262766e-15,-9.725045368964032e-18,-0.9776410640804135,-3.4045580603529886,mbr
34,6,6,-1.0,3.4000000000000004,-126.08503996728251,2,-2.11339072636634e-15,1.2221727029129607e-17,-0.9784362188396262,-3.502362221313403,mbr
35,6,6,-1.0,3.5,-129.60878914117416,2,-8.30371628629748e-16,-6.0375878667100515e-18,-0.979196533108293,-3.6002441428103933,mbr
36,6,6,-1.0,3.6,-133.13521503606194,2,-3.054575624106475e-15,-7.309596087492634e-18,-0.979923538025956,-3.698200417668387,mbr
37,6,6,-1.0,3.7,-136.6642004344119,2,-5.390825324515064e-16,-1.832602419421294e-17,-0.9806187243322653,-3.796227789844775,mbr
38,6,6,-1.0,3.8000000000000003,-140.19563340630285,2,8.722301964704431e-16,-6.911848766625144e-18,-0.9812835382552305,-3.894323150175079,mbr
39,6,6,-1.0,3.9000000000000004,-143.72940714337605,2,-8.342568624204391e-16,1.229948663865792e-17,-0.9819193784557128,-3.992483531760446,mbr
40,6,6,-1.0,4.0,-147.26541978350403,2,1.962102651124267e-15,1.2834820895086585e-18,-0.9825275938856696,-4.090706105097334,mbr
41,6,6,-1.0,4.1000000000000005,-150.80357422915975,2,-2.1653414478829485e-15,9.236512741340976e-20,-0.9831094824273665,-4.188988173032215,mbr
42,6,6,-1.0,4.2,-154.34377796212746,2,-1.8982352876304984e-15,1.7187940521674675e-17,-0.9836662901928922,-4.287327165614652,mbr
43,6,6,-1.0,4.3,-157.88594285671687,2,-3.370603022186735e-16,-5.781056477748992e-18,-0.9841992113756244,-4.385720634908802,mbr
44,6,6,-1.0,4.4,-161.42998499327132,2,-2.8798123047021014e-15,-5.59193535733212e-18,-0.9847093885576464,-4.484166249813092,mbr
45,6,6,-1.0,4.5,-164.97582447350942,2,-1.237754643809025e-15,-5.115396402954729e-18,-0.9851979133889965,-4.582661790930818,mbr
46,6,6,-1.0,4.6000000000000005,-168.52338523883603,2,2.3666619052533724e-15,-8.998947893092885e-18,-0.9856658275654022,-4.681205145523223,mbr
47,6,6,-1.0,4.7,-172.07259489263302,2,2.2163434030884948e-15,-7.023209110125124e-18,-0.9861141240413476,-4.77979430257314,mbr
48,6,6,-1.0,4.800000000000001,-175.62338452725666,2,-3.243985121368043e-15,-4.474367146279362e-18,-0.986543748424283,-4.878427347979351,mbr
49,6,6,-1.0,4.9,-179.17568855629335,2,2.3703202552375747e-15,1.1910722984158979e-17,-0.9869556005038851,-4.977102459897037,mbr
50,6,6,-1.0,5.0,-182.7294445525366,2,1.2096978364371057e-16,8.592418943610638e-18,-0.987350535877508,-5.075817904237128,mbr
