,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
34,4,4,1.0,3.4000000000000004,-56.11505857138627,2,-9.995080384846255e-18,-7.549505251861217e-16,-0.9694239485070001,-3.507191160711642,mbr
35,4,4,1.0,3.5,-57.66755155965445,2,2.3114254291641724e-18,-1.009581303542004e-15,-0.9711638315061458,-3.604221972478403,mbr
36,4,4,1.0,3.6,-59.2226983848605,2,-6.377644676592369e-18,8.455173117969329e-16,-0.9727452010566098,-3.7014186490537813,mbr
37,4,4,1.0,3.7,-60.78026313132882,2,2.4503597374844262e-17,-5.019610080889716e-16,-0.9741894300947077,-3.7987664457080514,mbr
38,4,4,1.0,3.8000000000000003,-62.34004075075615,2,-1.0070374887621267e-17,-2.166541335308872e-16,-0.9755139144115764,-3.8962525469222595,mbr
39,4,4,1.0,3.9000000000000004,-63.90185149333864,2,1.2798252659428653e-17,-1.7153655307396812e-16,-0.976733013088076,-3.993865718333665,mbr
40,4,4,1.0,4.0,-65.4655366197717,2,-8.066218579615593e-18,6.932112324184503e-16,-0.9778587260712093,-4.091596038735731,mbr
41,4,4,1.0,4.1000000000000005,-67.03095504441049,2,2.0588465212712687e-17,3.380780586950496e-16,-0.9789011915592856,-4.189434690275656,mbr
42,4,4,1.0,4.2,-68.59798066767165,2,1.2293950893823291e-17,-2.603528131441491e-16,-0.979869057478075,-4.287373791729478,mbr
43,4,4,1.0,4.3,-70.16650022719433,2,-5.77378821619819e-18,5.753605400767879e-16,-0.9807697633930859,-4.385406264199646,mbr
44,4,4,1.0,4.4,-71.73641154550701,2,1.5500363232678972e-18,9.678888306579605e-16,-0.9816097576398729,-4.483525721594188,mbr
45,4,4,1.0,4.5,-73.30762208512984,2,-6.3783204713941735e-18,9.39358449658243e-16,-0.9823946668602233,-4.581726380320615,mbr
46,4,4,1.0,4.6000000000000005,-74.88004774518907,2,6.762775337367056e-18,1.0590854875686499e-15,-0.983129430056985,-4.680002984074317,mbr
47,4,4,1.0,4.7,-76.45361185009796,2,-8.830309672438101e-18,9.4558529611079e-16,-0.983818405833141,-4.778350740631122,mbr
48,4,4,1.0,4.800000000000001,-78.02824429267682,2,-1.3626092372899293e-17,-1.4016542770063114e-16,-0.9844654591028175,-4.876765268292301,mbr
49,4,4,1.0,4.9,-79.60388080276712,2,-1.194544083529402e-18,-3.9692277972992567e-16,-0.9850740318979974,-4.975242550172945,mbr
50,4,4,1.0,5.0,-81.18046231876376,2,9.42457749063096e-18,-4.48602727399411e-16,-0.9856472017141338,-5.073778894922735,mbr
