,nx,ny,J,h,energy,mx,mx_s,mz,max_chi,rel_energy_delta,rel_entropy_delta,mixer,energy_per_site,type
31,6,6,1.0,3.1,-116.94381257092147,1.197553008019928e-14,-1.2562250481579791e-14,-0.9396709459166794,500,1e-08,1e-05,True,-3.248439238081152,mps
32,6,6,1.0,3.2,-120.33652272190398,6.70227491754138e-16,-3.8915109976029726e-15,-0.9450191540941104,500,1e-08,1e-05,True,-3.3426811867195547,mps
33,6,6,1.0,3.3000000000000003,-123.74700565157177,1.7337734034890878e-15,1.076094308157635e-14,-0.9495776853657123,500,1e-08,1e-05,True,-3.4374168236547713,mps
34,6,6,1.0,3.4000000000000004,-127.17273776556428,-5.339196417476293e-16,-9.138855729706003e-16,-0.9535144688785818,500,1e-08,1e-05,True,-3.532576049043452,mps
35,6,6,1.0,3.5,-130.61171091152534,-5.113451388644561e-15,3.4714356932363096e-15,-0.9569511442817021,500,1e-08,1e-05,True,-3.6281030808757038,mps
36,6,6,1.0,3.6,-134.06229549136077,9.280710313113297e-16,4.46182170410785e-16,-0.9599783571536814,500,1e-08,1e-05,True,-3.723952652537799,mps
37,6,6,1.0,3.7,-137.5231473812072,1.5626065258579562e-15,-1.8780009066794576e-15,-0.9626653177114027,500,1e-08,1e-05,True,-3.8200874272557552,mps
38,6,6,1.0,3.8000000000000003,-140.99314265675733,-2.974550660171425e-15,-8.425141853627679e-15,-0.965065976690929,500,1e-08,1e-05,True,-3.916476184909926,mps
39,6,6,1.0,3.9000000000000004,-144.4713305498199,5.872418221674516e-16,1.2221813262226941e-14,-0.9672231419234095,500,1e-08,1e-05,True,-4.013092515272775,mps
40,6,6,1.0,4.0,-147.9568987223406,-1.0159359182601847e-15,-2.373049999801928e-15,-0.969171301280816,500,1e-08,1e-05,True,-4.10991385339835,mps
41,6,6,1.0,4.1000000000000005,-151.44914709091643,3.977219925511597e-16,-3.605035041335685e-15,-0.9709386085020664,500,1e-08,1e-05,True,-4.206920752525456,mps
42,6,6,1.0,4.2,-154.94746773240396,5.90049498203275e-16,7.721102961375916e-15,-0.9725483122702807,500,1e-08,1e-05,True,-4.30409632590011,mps
43,6,6,1.0,4.3,-158.45132920875417,-7.914547656293765e-16,-5.884493172060046e-15,-0.9740198056497462,500,1e-08,1e-05,True,-4.401425811354283,mps
44,6,6,1.0,4.4,-161.96026416547818,-6.094971918771484e-16,-7.020191253165571e-15,-0.9753694107319336,500,1e-08,1e-05,True,-4.498896226818839,mps
45,6,6,1.0,4.5,-165.47385939693402,6.026169510279025e-16,8.141365494797548e-15,-0.976610974788492,500,1e-08,1e-05,True,-4.596496094359278,mps
46,6,6,1.0,4.6000000000000005,-168.9917477989548,-9.719843168069793e-16,-5.73351212950978e-16,-0.9777563297524551,500,1e-08,1e-05,True,-4.694215216637634,mps
47,6,6,1.0,4.7,-172.513601785286,-3.847798710189485e-16,1.100481565857636e-15,-0.9788156509424033,500,1e-08,1e-05,True,-4.792044494035722,mps
48,6,6,1.0,4.800000000000001,-176.0391278533225,-7.600105960405125e-16,-3.465996355968753e-16,-0.9797977403837097,500,1e-08,1e-05,True,-4.889975773703402,mps
49,6,6,1.0,4.9,-179.56806206221196,2.406983103341014e-16,6.1982712068631706e-15,-0.9807102529285433,500,1e-08,1e-05,True,-4.988001723950332,mps
50,6,6,1.0,5.0,-183.1001662425224,1.5174262654479158e-15,-4.636854419577416e-15,-0.9815598784438294,500,1e-08,1e-05,True,-5.086115728958955,mps
