,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
29,5,5,-1.0,2.9000000000000004,-72.50006674891851,1,6.051878722531799e-16,7.80099388872527e-16,-0.9999976839089737,-2.9000026699567405,mbr
30,5,5,-1.0,3.0,-75.0000614360112,1,-5.822867079428533e-16,-1.165739241270213e-15,-0.999998049651616,-3.0000024574404476,mbr
31,5,5,-1.0,3.1,-77.50005692932686,1,-1.196211052293468e-15,5.120564977586985e-16,-0.9999983335696668,-3.100002277173074,mbr
32,5,5,-1.0,3.2,-80.00005305502962,1,1.5143622815721333e-15,2.415855568324696e-16,-0.9999985586473901,-3.200002122201185,mbr
33,5,5,-1.0,3.3000000000000003,-82.50004968648248,1,1.7910563554169665e-15,6.2789705092926e-16,-0.9999987402722884,-3.300001987459299,mbr
34,5,5,-1.0,3.4000000000000004,-85.00004672912335,1,6.111313776768532e-16,-1.56680035915603e-16,-0.9999988890745297,-3.4000018691649343,mbr
35,5,5,-1.0,3.5,-87.50004411084457,1,8.742805264248281e-16,-7.127639928576587e-17,-0.9999990125973689,-3.5000017644337826,mbr
36,5,5,-1.0,3.6,-90.00004177564736,1,1.1474917443183105e-15,-5.819589740858659e-16,-0.9999991163190333,-3.6000016710258946,mbr
37,5,5,-1.0,3.7,-92.50003967934856,1,1.7907065076628036e-15,7.188512007431504e-16,-0.9999992042992876,-3.7000015871739422,mbr
38,5,5,-1.0,3.8000000000000003,-95.00003778659864,1,-8.020769351977464e-16,-6.150157890721611e-16,-0.9999992796007154,-3.8000015114639454,mbr
39,5,5,-1.0,3.9000000000000004,-97.50003606875758,1,2.2128220325711893e-16,1.2142453404214525e-16,-0.9999993445703893,-3.900001442750303,mbr
40,5,5,-1.0,4.0,-100.00003450237101,1,1.2176047013790295e-15,-6.376663526497213e-16,-0.999999401032548,-4.00000138009484,mbr
41,5,5,-1.0,4.1000000000000005,-102.50003306803472,1,5.11976138333264e-16,1.0531034770799644e-15,-0.9999994504231122,-4.100001322721389,mbr
42,5,5,-1.0,4.2,-105.00003174955181,1,1.145053691848357e-16,-2.7894398920638677e-16,-0.9999994938853303,-4.200001269982073,mbr
43,5,5,-1.0,4.3,-107.5000305332932,1,-1.954130096056395e-15,-1.1672295783274308e-15,-0.9999995323389199,-4.300001221331728,mbr
44,5,5,-1.0,4.4,-110.00002940769951,1,1.1073506127693509e-15,2.607192976459054e-16,-0.9999995665307972,-4.40000117630798,mbr
45,5,5,-1.0,4.5,-112.50002836290794,1,-1.0441451649892483e-16,5.086485780519824e-16,-0.999999597072818,-4.500001134516317,mbr
46,5,5,-1.0,4.6000000000000005,-115.00002739044487,1,1.3009871041226457e-15,1.3283603313999075e-16,-0.9999996244701982,-4.600001095617795,mbr
47,5,5,-1.0,4.7,-117.50002648298992,1,-6.234091309055303e-16,1.9806325612963633e-16,-0.9999996491431726,-4.700001059319597,mbr
48,5,5,-1.0,4.800000000000001,-120.00002563418614,1,1.6770667830872792e-17,-4.19656928814054e-16,-0.9999996714436661,-4.800001025367446,mbr
49,5,5,-1.0,4.9,-122.5000248384805,1,-7.930865516019156e-16,-6.131493816217738e-17,-0.9999996916682566,-4.90000099353922,mbr
50,5,5,-1.0,5.0,-125.00002409100746,1,-6.848228145166394e-16,1.6513636975605634e-15,-0.999999710068351,-5.000000963640298,mbr
