,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
14,5,5,1.0,1.4000000000000001,-47.564521672299435,3,-2.068181143910902e-14,-6.795735112940167e-13,-0.3888208136607098,-1.9025808668919775,mbr
15,5,5,1.0,1.5,-48.55986584789703,3,-1.5040830220471162e-14,-5.090442521635605e-13,-0.407741975084596,-1.942394633915881,mbr
16,5,5,1.0,1.6,-49.6057596900477,3,6.9493320372991715e-15,2.3381184721411593e-13,-0.4297596719218462,-1.9842303876019078,mbr
17,5,5,1.0,1.7000000000000002,-50.71471305929455,3,3.3709602198380463e-15,1.1214677558403979e-13,-0.45917307342117525,-2.0285885223717823,mbr
18,5,5,1.0,1.8,-51.91465045239725,3,1.8687893571841096e-15,6.429127534822934e-14,-0.5044190783597577,-2.07658601809589,mbr
19,5,5,1.0,1.9000000000000001,-53.26060975496315,3,-1.0318599281506387e-16,1.5828491770000525e-15,-0.5778404341516179,-2.130424390198526,mbr
20,5,5,1.0,2.0,-54.82577983380764,3,5.810350923686063e-16,2.3857631414841714e-14,-0.6757830935167259,-2.1930311933523057,mbr
21,5,5,1.0,2.1,-56.62676764710723,3,9.518093832272886e-18,-3.0154944405283013e-16,-0.759495590161482,-2.2650707058842894,mbr
22,5,5,1.0,2.2,-58.703996531463304,3,2.0018230692512137e-15,1.4025798297382533e-13,-0.9430020043669645,-2.348159861258532,mbr
23,5,5,1.0,2.3000000000000003,-61.07365610915028,3,2.003395700205924e-16,2.0676078994923667e-14,-0.9516257193652156,-2.442946244366011,mbr
24,5,5,1.0,2.4000000000000004,-63.45901264876001,3,-3.3374164447276086e-17,-1.2298974856768195e-14,-0.9563047728738749,-2.5383605059504,mbr
25,5,5,1.0,2.5,-65.85401873241895,3,-1.2705813483367472e-16,-7.26033501892243e-15,-0.9595459403158728,-2.634160749296758,mbr
26,5,5,1.0,2.6,-68.25618263366565,3,3.341244846479303e-17,-2.6637914523864218e-15,-0.9621025810859625,-2.7302473053466256,mbr
27,5,5,1.0,2.7,-70.66420755676721,3,-3.971901820037862e-17,-9.80962134669799e-15,-0.9642657084329074,-2.8265683022706884,mbr
28,5,5,1.0,2.8000000000000003,-73.07729638210061,3,3.2474726346496905e-17,1.965039259331726e-16,-0.9661691518301091,-2.9230918552840244,mbr
29,5,5,1.0,2.9000000000000004,-75.49489618351834,3,5.315632180122642e-17,4.709394004759354e-15,-0.9678831281210997,-3.0197958473407334,mbr
30,5,5,1.0,3.0,-77.91658865587351,3,4.7996655364179746e-17,1.6619906740016016e-15,-0.9694485956557995,-3.1166635462349404,mbr
31,5,5,1.0,3.1,-80.34203736841863,3,2.6507766871953635e-17,6.331369543785257e-16,-0.9708916501320306,-3.213681494736745,mbr
32,5,5,1.0,3.2,-82.77095995016316,3,4.8502254874114316e-17,-2.186093882966113e-15,-0.972230201680981,-3.3108383980065264,mbr
33,5,5,1.0,3.3000000000000003,-85.20311227446994,3,-8.136792127131041e-17,6.569885169521899e-16,-0.9734773324860402,-3.408124490978798,mbr
34,5,5,1.0,3.4000000000000004,-87.63827886490245,3,-5.2629841889332674e-18,4.780443283146428e-16,-0.9746431009912908,-3.5055311545960977,mbr
35,5,5,1.0,3.5,-90.07626673203363,3,-2.582581858012399e-17,-1.4612331688107264e-16,-0.975735567273229,-3.603050669281345,mbr
36,5,5,1.0,3.6,-92.51690120484584,3,1.21047339193541e-18,-4.456515905576572e-16,-0.976761404844069,-3.7006760481938334,mbr
37,5,5,1.0,3.7,-94.96002297661104,3,-6.1060122075186e-17,-3.2012015411481813e-15,-0.9777262818794191,-3.798400919064442,mbr
38,5,5,1.0,3.8000000000000003,-97.40548592173288,3,-3.785707507490144e-17,-3.0617966890948444e-15,-0.9786351083647657,-3.896219436869315,mbr
39,5,5,1.0,3.9000000000000004,-99.85315542112458,3,-3.708120816398681e-17,8.8180109770485855e-16,-0.9794922023287337,-3.9941262168449834,mbr
40,5,5,1.0,4.0,-102.30290703530896,3,-1.1450521622281212e-16,-3.245554415674573e-15,-0.9803014055970465,-4.092116281412358,mbr
41,5,5,1.0,4.1000000000000005,-104.75462542344006,3,4.4543524746774607e-17,8.932439205511673e-17,-0.9810661670808376,-4.190185016937602,mbr
42,5,5,1.0,4.2,-107.20820344191586,3,-4.668009309063694e-17,-4.398501119006137e-16,-0.9817896045835969,-4.2883281376766345,mbr
43,5,5,1.0,4.3,-109.66354137812594,3,-8.150967392696484e-17,6.68785194333002e-16,-0.9824745520066318,-4.386541655125038,mbr
44,5,5,1.0,4.4,-112.1205462887455,3,4.645440085089148e-17,8.556954193872219e-16,-0.9831235963690405,-4.48482185154982,mbr
45,5,5,1.0,4.5,-114.57913142098728,3,5.7958785794762245e-18,1.27885641797544e-15,-0.9837391075419074,-4.583165256839491,mbr
46,5,5,1.0,4.6000000000000005,-117.03921570117292,3,-7.748752318743085e-17,-2.020355762203705e-15,-0.9843232626420985,-4.681568628046917,mbr
47,5,5,1.0,4.7,-119.5007232790603,3,-8.946832656649741e-18,-6.723765545112059e-16,-0.9848780664179511,-4.780028931162412,mbr
48,5,5,1.0,4.800000000000001,-121.9635831191199,3,1.8784845293722362e-17,-1.4145386156218166e-15,-0.9854053685576718,-4.878543324764796,mbr
49,5,5,1.0,4.9,-124.42772863194918,3,-1.3207960280547636e-17,2.562177121210517e-16,-0.9859068785837121,-4.977109145277967,mbr
50,5,5,1.0,5.0,-126.8930973404228,3,-4.749310149589089e-17,-1.1095461948913775e-15,-0.9863841788150377,-5.075723893616912,mbr
