,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
31,6,6,-1.0,3.1,-115.53118957250892,3,-1.365320321012523e-15,-1.745187367477971e-17,-0.9759370578017059,-3.20919971034747,mbr
32,6,6,-1.0,3.2,-119.04614070992132,3,-1.8590963959374504e-15,1.1997230677104659e-17,-0.9768070874107958,-3.306837241942259,mbr
33,6,6,-1.0,3.3000000000000003,-122.56415488389742,3,-2.081456268727839e-16,-2.5813898282703114e-18,-0.9776390176253515,-3.4045598578860394,mbr
34,6,6,-1.0,3.4000000000000004,-126.08509786313618,3,-1.1414273817873673e-15,2.0473629328328816e-17,-0.9784344685598622,-3.5023638295315607,mbr
35,6,6,-1.0,3.5,-129.60884118462837,3,-3.2931974595153645e-15,1.754697414668117e-17,-0.9791950240699554,-3.6002455884618993,mbr
36,6,6,-1.0,3.6,-133.13526201610946,3,5.1751368196504436e-15,-6.4436220077102704e-18,-0.9799222278444858,-3.6982017226697073,mbr
37,6,6,-1.0,3.7,-136.6642430047647,3,9.934402974853922e-16,-1.2101377978985725e-17,-0.980617579769127,-3.796228972354575,mbr
38,6,6,-1.0,3.8000000000000003,-140.1956721138406,3,-9.482563628340073e-16,-2.2815975646882263e-17,-0.9812825328751915,-3.894324225384461,mbr
39,6,6,-1.0,3.9000000000000004,-143.7294424495011,3,1.1480599611901568e-15,-1.3503149013953223e-17,-0.9819184909749099,-3.9924845124861417,mbr
40,6,6,-1.0,4.0,-147.26545208042745,3,1.0372324355224263e-15,-4.1520446636522936e-17,-0.9825268069819185,-4.090707002234096,mbr
41,6,6,-1.0,4.1000000000000005,-150.80360385252027,3,-5.779895106796739e-16,-2.0947052329369495e-17,-0.9831087818673555,-4.18898899590334,mbr
42,6,6,-1.0,4.2,-154.34380520088337,3,1.5213890104901571e-16,4.5820753599926976e-17,-0.9836656641811932,-4.28732792224676,mbr
43,6,6,-1.0,4.3,-157.88596796098977,3,1.349001489286815e-15,1.5896875602788668e-17,-0.9841986500619497,-4.385721332249716,mbr
44,6,6,-1.0,4.4,-161.43000818064286,3,-1.980812095208569e-15,9.108085233630015e-18,-0.9847088836589735,-4.484166893906746,mbr
45,6,6,-1.0,4.5,-164.97584593410963,3,-2.7360176917592074e-15,-2.40903082845701e-17,-0.9851974578962969,-4.582662387058601,mbr
46,6,6,-1.0,4.6000000000000005,-168.52340513950588,3,1.266274885983651e-15,-2.6545969670593657e-17,-0.985665415513588,-4.681205698319608,mbr
47,6,6,-1.0,4.7,-172.07261338034152,3,-7.829184787818965e-16,2.2177111743528565e-17,-0.9861137503270236,-4.779794816120598,mbr
48,6,6,-1.0,4.800000000000001,-175.62340173192555,3,-8.770202179637426e-16,3.250343296793952e-17,-0.9865434086600747,-4.878427825886821,mbr
49,6,6,-1.0,4.9,-179.1757045931591,3,3.721722565249381e-16,-9.356740700831214e-20,-0.9869552909010675,-4.9771029053655305,mbr
50,6,6,-1.0,5.0,-182.72945952412528,3,-2.784050435453665e-15,4.399714540872556e-18,-0.9873502531507019,-5.075818320114591,mbr
